 4.403 4.483 4.561 4.638 4.714 4.788 4.861 4.934 5.006 5.078 5.149 5.222 5.294 5.367 5.440 5.515 5.590 5.667 5.744 5.821 5.898 5.983 6.056 6.124 6.186 6.236 6.266  6.27 6.218 6.092 5.848 5.443 4.890 4.317 3.847                                    
 4.408 4.487 4.565 4.642 4.717 4.791 4.865 4.937 5.009 5.081 5.153 5.225 5.297 5.370 5.443 5.518 5.593 5.670 5.747 5.825 5.903 5.988 6.063 6.134 6.198 6.252 6.290  6.30 6.270 6.171 5.966 5.610 5.091 4.504 4.001                                    
                         4.721 4.795 4.868 4.940 5.012 5.084 5.156 5.228 5.300 5.373 5.446 5.521 5.596 5.673 5.750 5.828 5.906 5.994 6.069 6.142 6.209 6.267 6.311  6.33 6.316 6.240 6.070 5.761 5.284 4.699 4.162                                    
                               4.798 4.871 4.943 5.015 5.087 5.158 5.230 5.303 5.375 5.449 5.523 5.599 5.675 5.753 5.831 5.910 5.989 6.075 6.149 6.219 6.280 6.330  6.36 6.355 6.300 6.161 5.897 5.467 4.898 4.332                                    
                                     4.874 4.947 5.018 5.090 5.161 5.233 5.305 5.378 5.451 5.526 5.601 5.678 5.755 5.834 5.913 5.992 6.080 6.155 6.227 6.292 6.346  6.38 6.391 6.353 6.242 6.018 5.637 5.096 4.511 4.019                              
                                           4.949 5.021 5.092 5.164 5.236 5.308 5.380 5.454 5.528 5.603 5.680 5.757 5.836 5.915 5.995 6.085 6.161 6.235 6.302 6.361  6.40 6.421 6.399 6.313 6.126 5.792 5.289 4.698 4.173                              
                                                 5.024 5.095 5.166 5.238 5.310 5.383 5.456 5.530 5.605 5.682 5.760 5.838 5.918 5.998 6.089 6.167 6.242 6.312 6.374  6.42 6.449 6.440 6.375 6.221 5.932 5.474 4.890 4.335                              
                                                       5.098 5.169 5.240 5.312 5.385 5.458 5.532 5.607 5.684 5.762 5.840 5.920 6.001 6.093 6.171 6.248 6.320 6.385  6.44 6.473 6.476 6.430 6.305 6.057 5.647 5.085 4.505                              
                                                             5.171 5.243 5.314 5.387 5.460 5.534 5.609 5.686 5.763 5.842 5.922 6.003 6.096 6.175 6.253 6.327 6.395  6.45 6.494 6.508 6.478 6.378 6.170 5.806 5.277 4.683 4.174                        
                                                             5.173 5.245 5.316 5.389 5.462 5.536 5.611 5.687 5.765 5.844 5.924 6.005 6.086 6.179 6.258 6.334 6.404  6.47 6.513 6.536 6.521 6.444 6.269 5.951 5.463 4.869 4.328                        
                                                                   5.247 5.318 5.391 5.464 5.538 5.613 5.689 5.767 5.845 5.925 6.007 6.089 6.182 6.262 6.339 6.412  6.48 6.529 6.560 6.558 6.501 6.357 6.083 5.639 5.058 4.490                        
                                                                   5.249 5.320 5.393 5.465 5.539 5.614 5.690 5.768 5.847 5.927 6.008 6.090 6.185 6.266 6.345 6.419  6.49 6.544 6.582 6.591 6.552 6.435 6.201 5.803 5.248 4.659                        
                                                                         5.322 5.394 5.467 5.541 5.616 5.692 5.769 5.848 5.928 6.010 6.092 6.188 6.269 6.349 6.425  6.50 6.557 6.601 6.620 6.596 6.504 6.306 5.955 5.434 4.836 4.314                  
                                                                         5.324 5.396 5.469 5.542 5.617 5.693 5.770 5.849 5.929 6.011 6.093 6.190 6.272 6.353 6.431  6.50 6.568 6.618 6.645 6.635 6.565 6.399 6.093 5.613 5.019 4.467                  
                                                                               5.398 5.470 5.544 5.618 5.694 5.772 5.850 5.930 6.012 6.094 6.192 6.275 6.357 6.436  6.51 6.578 6.633 6.668 6.670 6.619 6.483 6.217 5.782 5.204 4.627                  
                                                                               5.399 5.472 5.545 5.620 5.695 5.773 5.851 5.931 6.013 6.095 6.194 6.277 6.360 6.440  6.52 6.587 6.646 6.688 6.700 6.666 6.556 6.329 5.940 5.389 4.794 4.293            
                                                                                     5.473 5.546 5.621 5.696 5.773 5.852 5.932 6.013 6.096 6.180 6.279 6.362 6.444  6.52 6.595 6.658 6.706 6.727 6.708 6.621 6.429 6.085 5.570 4.969 4.438            
                                                                                     5.474 5.547 5.622 5.697 5.774 5.853 5.933 6.014 6.097 6.181 6.281 6.365 6.447  6.53 6.602 6.668 6.721 6.751 6.745 6.679 6.519 6.218 5.743 5.148 4.589            
                                                                                           5.549 5.623 5.698 5.775 5.853 5.933 6.015 6.097 6.181 6.283 6.367 6.450  6.53 6.608 6.677 6.735 6.772 6.777 6.730 6.598 6.337 5.907 5.329 4.747 4.267      
                                                                                           5.550 5.624 5.699 5.776 5.854 5.934 6.015 6.098 6.182 6.284 6.368 6.452  6.54 6.613 6.685 6.747 6.791 6.806 6.775 6.668 6.445 6.060 5.510 4.911 4.404      
                                                                                                 5.625 5.700 5.777 5.855 5.934 6.015 6.098 6.182 6.285 6.370 6.454  6.54 6.618 6.692 6.758 6.807 6.831 6.814 6.731 6.542 6.200 5.686 5.082 4.546      
                                                                                                 5.626 5.701 5.777 5.855 5.935 6.016 6.098 6.182 6.286 6.371 6.456  6.54 6.622 6.698 6.767 6.822 6.854 6.850 6.786 6.628 6.328 5.855 5.258 4.695      
                                                                                                 5.626 5.701 5.778 5.855 5.935 6.016 6.098 6.182 6.287 6.372 6.458  6.54 6.625 6.704 6.775 6.834 6.874 6.881 6.835 6.704 6.445 6.015 5.436 4.849      
                                                                                                       5.702 5.778 5.856 5.935 6.016 6.098 6.182 6.268 6.373 6.459  6.54 6.628 6.708 6.782 6.846 6.891 6.908 6.878 6.773 6.550 6.163 5.612 5.011 4.500
                                                                                                       5.703 5.779 5.856 5.935 6.016 6.098 6.182 6.268 6.374 6.460  6.55 6.631 6.712 6.789 6.855 6.907 6.932 6.917 6.833 6.644 6.301 5.784 5.178 4.640
                                                                                                       5.703 5.779 5.856 5.935 6.016 6.098 6.182 6.268 6.374 6.461  6.55 6.633 6.716 6.794 6.864 6.920 6.954 6.950 6.887 6.728 6.426 5.949 5.350 4.785
                                                                                                             5.780 5.857 5.935 6.016 6.098 6.182 6.267 6.375 6.461  6.55 6.635 6.719 6.799 6.872 6.932 6.973 6.981 6.935 6.803 6.540 6.106 5.524 4.937
                                                                                                             5.780 5.857 5.936 6.016 6.098 6.182 6.267 6.375 6.462  6.55 6.636 6.721 6.803 6.878 6.943 6.990 7.007 6.977 6.870 6.644 6.252 5.696 5.094
                                                                                                             5.780 5.857 5.936 6.016 6.098 6.181 6.266 6.375 6.462  6.55 6.637 6.723 6.806 6.884 6.952 7.004 7.031 7.015 6.930 6.736 6.388 5.865 5.258
                                                                                                                   5.857 5.936 6.016 6.097 6.181 6.266 6.375 6.462  6.55 6.638 6.725 6.809 6.889 6.960 7.017 7.051 7.048 6.983 6.820 6.512 6.028 5.425
                                                                                                                   5.857 5.936 6.015 6.097 6.180 6.265 6.375 6.462  6.55 6.639 6.726 6.812 6.893 6.967 7.029 7.070 7.077 7.030 6.894 6.625 6.182 5.595
                                                                                                                   5.857 5.936 6.015 6.097 6.180 6.265 6.351 6.462  6.55 6.639 6.727 6.814 6.897 6.973 7.039 7.086 7.103 7.072 6.961 6.728 6.327 5.764
                                                                                                                         5.935 6.015 6.096 6.179 6.264 6.350 6.462  6.55 6.639 6.728 6.815 6.900 6.978 7.047 7.100 7.126 7.109 7.020 6.820 6.462 5.930
                                                                                                                         5.935 6.015 6.096 6.178 6.263 6.349 6.462  6.55 6.639 6.729 6.817 6.902 6.983 7.055 7.113 7.147 7.142 7.073 6.904 6.586 6.091
                                                                                                                         5.935 6.014 6.095 6.178 6.262 6.349 6.461  6.55 6.639 6.729 6.818 6.904 6.987 7.062 7.124 7.165 7.171 7.120 6.978 6.699 6.244
                                                                                                                               6.014 6.095 6.177 6.261 6.349 6.461  6.55 6.639 6.729 6.818 6.906 6.990 7.067 7.133 7.181 7.197 7.162 7.045 6.802 6.389
                                                                                                                               6.014 6.094 6.176 6.261 6.347 6.460  6.55 6.639 6.729 6.819 6.907 6.993 7.072 7.142 7.195 7.220 7.199 7.105 6.895 6.523
                                                                                                                               6.013 6.094 6.176 6.260 6.345 6.460  6.55 6.638 6.729 6.819 6.908 6.995 7.077 7.149 7.207 7.240 7.232 7.158 6.979 6.648
                                                                                                                                     6.093 6.175 6.259 6.344 6.459  6.55 6.638 6.728 6.819 6.909 6.997 7.080 7.156 7.218 7.258 7.262 7.206 7.055 6.762
                                                                                                                                     6.092 6.174 6.258 6.343 6.458  6.55 6.637 6.728 6.819 6.909 6.998 7.083 7.161 7.227 7.274 7.288 7.248 7.123 6.866
                                                                                                                                     6.092 6.173 6.257 6.342 6.429  6.55 6.636 6.727 6.818 6.909 6.999 7.085 7.166 7.235 7.288 7.311 7.286 7.184 6.961
                                                                                                                                     6.091 6.173 6.256 6.341 6.428  6.55 6.635 6.726 6.818 6.909 7.000 7.087 7.170 7.243 7.300 7.331 7.320 7.238 7.047
                                                                                                                                           6.172 6.255 6.340 6.427  6.54 6.634 6.725 6.817 6.909 7.000 7.089 7.173 7.249 7.311 7.349 7.349 7.287 7.124
                                                                                                                                           6.171 6.254 6.339 6.425  6.54 6.633 6.724 6.816 6.908 7.000 7.090 7.176 7.254 7.320 7.365 7.376 7.330 7.194
                                                                                                                                           6.170 6.253 6.337 6.424  6.54 6.632 6.723 6.815 6.908 7.000 7.091 7.178 7.258 7.328 7.379 7.399 7.369 7.256
                                                                                                                                           6.169 6.252 6.336 6.422  6.54 6.631 6.722 6.814 6.907 7.000 7.091 7.179 7.262 7.335 7.392 7.420 7.403 7.312
                                                                                                                                                 6.251 6.335 6.421  6.54 6.630 6.721 6.813 6.906 6.999 7.091 7.181 7.265 7.341 7.402 7.439 7.434 7.362
                                                                                                                                                 6.250 6.334 6.419  6.54 6.629 6.720 6.812 6.905 6.998 7.091 7.182 7.268 7.346 7.412 7.455 7.461 7.407
                                                                                                                                                 6.249 6.332 6.418  6.54 6.628 6.718 6.811 6.904 6.997 7.091 7.182 7.270 7.351 7.420 7.469 7.485 7.447
                                                                                                                                                 6.248 6.331 6.416  6.54 6.626 6.717 6.809 6.902 6.996 7.090 7.182 7.271 7.355 7.427 7.482 7.507 7.483
                                                                                                                                                       6.330 6.415  6.50 6.625 6.716 6.808 6.901 6.995 7.089 7.182 7.272 7.358 7.433 7.493 7.526 7.515
                                                                                                                                                       6.329 6.414  6.50 6.624 6.714 6.806 6.900 6.994 7.088 7.182 7.273 7.360 7.438 7.503 7.543 7.544
                                                                                                                                                       6.327 6.412  6.50 6.622 6.713 6.805 6.898 6.992 7.087 7.181 7.273 7.362 7.443 7.511 7.558 7.569
                                                                                                                                                       6.326 6.411  6.50 6.621 6.711 6.803 6.897 6.991 7.086 7.180 7.273 7.363 7.446 7.518 7.571 7.591
                                                                                                                                                             6.409  6.50 6.619 6.710 6.802 6.895 6.989 7.084 7.179 7.273 7.364 7.449 7.524 7.582 7.611
                                                                                                                                                             6.408  6.49 6.618 6.708 6.800 6.893 6.988 7.083 7.178 7.273 7.365 7.452 7.530 7.592 7.629
                                                                                                                                                             6.406  6.49 6.617 6.707 6.798 6.891 6.986 7.081 7.177 7.272 7.365 7.454 7.534 7.601 7.644
                                                                                                                                                             6.405  6.49 6.615 6.705 6.797 6.890 6.984 7.080 7.175 7.271 7.365 7.455 7.538 7.609 7.658
                                                                                                                                                                    6.49 6.614 6.703 6.795 6.888 6.982 7.078 7.174 7.270 7.364 7.456 7.541 7.615 7.670
                                                                                                                                                                    6.49 6.612 6.702 6.793 6.886 6.980 7.076 7.172 7.268 7.364 7.456 7.543 7.621 7.681
                                                                                                                                                                    6.49 6.572 6.700 6.791 6.884 6.978 7.074 7.170 7.267 7.363 7.456 7.545 7.625 7.690
                                                                                                                                                                    6.48 6.570 6.699 6.790 6.882 6.976 7.072 7.168 7.265 7.362 7.456 7.547 7.629 7.698
                                                                                                                                                                         6.568 6.697 6.788 6.880 6.974 7.070 7.166 7.264 7.360 7.456 7.547 7.632 7.705
                                                                                                                                                                         6.567 6.695 6.786 6.878 6.972 7.068 7.164 7.262 7.359 7.455 7.548 7.635 7.711
                                                                                                                                                                         6.565 6.694 6.784 6.876 6.970 7.066 7.162 7.260 7.357 7.454 7.548 7.637 7.716
                                                                                                                                                                         6.563 6.692 6.782 6.874 6.968 7.063 7.160 7.258 7.356 7.453 7.548 7.638 7.720
                                                                                                                                                                         6.561 6.691 6.781 6.872 6.966 7.061 7.158 7.255 7.354 7.451 7.547 7.639 7.723
                                                                                                                                                                               6.689 6.779 6.870 9.964 7.059 7.156 7.253 7.352 7.450 7.546 7.639 7.726
                                                                                                                                                                               6.687 6.777 6.868 6.962 7.057 7.153 7.251 7.349 7.448 7.545 7.639 7.728
                                                                                                                                                                               6.686 6.775 6.867 6.960 7.054 7.151 7.249 7.347 7.446 7.544 7.639 7.729
                                                                                                                                                                               6.684 6.773 6.865 6.957 7.052 7.148 7.246 7.345 7.444 7.542 7.639 7.730
                                                                                                                                                                               6.682 6.772 6.863 6.955 7.050 7.146 7.244 7.342 7.442 7.541 7.638 7.731
                                                                                                                                                                                     6.770 6.861 6.953 7.048 7.144 7.241 7.340 7.439 7.539 7.637 7.731
                                                                                                                                                                                     6.768 6.859 6.951 7.045 7.141 7.239 7.337 7.437 7.537 7.635 7.731
                                                                                                                                                                                     6.766 6.857 6.949 7.043 7.139 7.236 7.335 7.434 7.534 7.634 7.730
